tiempo_key	fecha	mes	anio	mes_nombre	dia	dia_nombre
20241229	2024/12/29	12	2024	DICIEMBRE	29	DOMINGO
20241230	2024/12/30	12	2024	DICIEMBRE	30	LUNES
20241231	2024/12/31	12	2024	DICIEMBRE	31	MARTES
20250101	2025/01/01	1	2025	ENERO	1	MIERCOLES
20250102	2025/01/02	1	2025	ENERO	2	JUEVES
20250103	2025/01/03	1	2025	ENERO	3	VIERNES
20250104	2025/01/04	1	2025	ENERO	4	SABADO
20250105	2025/01/05	1	2025	ENERO	5	DOMINGO
20250106	2025/01/06	1	2025	ENERO	6	LUNES
20250107	2025/01/07	1	2025	ENERO	7	MARTES
20250108	2025/01/08	1	2025	ENERO	8	MIERCOLES
20250109	2025/01/09	1	2025	ENERO	9	JUEVES
20250110	2025/01/10	1	2025	ENERO	10	VIERNES
20250111	2025/01/11	1	2025	ENERO	11	SABADO
20250112	2025/01/12	1	2025	ENERO	12	DOMINGO
20250113	2025/01/13	1	2025	ENERO	13	LUNES
20250114	2025/01/14	1	2025	ENERO	14	MARTES
20250115	2025/01/15	1	2025	ENERO	15	MIERCOLES
20250116	2025/01/16	1	2025	ENERO	16	JUEVES
20250117	2025/01/17	1	2025	ENERO	17	VIERNES
20250118	2025/01/18	1	2025	ENERO	18	SABADO
20250119	2025/01/19	1	2025	ENERO	19	DOMINGO
20250120	2025/01/20	1	2025	ENERO	20	LUNES
20250121	2025/01/21	1	2025	ENERO	21	MARTES
20250122	2025/01/22	1	2025	ENERO	22	MIERCOLES
20250123	2025/01/23	1	2025	ENERO	23	JUEVES
20250124	2025/01/24	1	2025	ENERO	24	VIERNES
20250125	2025/01/25	1	2025	ENERO	25	SABADO
20250126	2025/01/26	1	2025	ENERO	26	DOMINGO
20250127	2025/01/27	1	2025	ENERO	27	LUNES
20250128	2025/01/28	1	2025	ENERO	28	MARTES
20250129	2025/01/29	1	2025	ENERO	29	MIERCOLES
20250130	2025/01/30	1	2025	ENERO	30	JUEVES
20250131	2025/01/31	1	2025	ENERO	31	VIERNES
20250201	2025/02/01	2	2025	FEBRERO	1	SABADO
20250202	2025/02/02	2	2025	FEBRERO	2	DOMINGO
20250203	2025/02/03	2	2025	FEBRERO	3	LUNES
20250204	2025/02/04	2	2025	FEBRERO	4	MARTES
20250205	2025/02/05	2	2025	FEBRERO	5	MIERCOLES
20250206	2025/02/06	2	2025	FEBRERO	6	JUEVES
20250207	2025/02/07	2	2025	FEBRERO	7	VIERNES
20250208	2025/02/08	2	2025	FEBRERO	8	SABADO
20250209	2025/02/09	2	2025	FEBRERO	9	DOMINGO
20250210	2025/02/10	2	2025	FEBRERO	10	LUNES
20250211	2025/02/11	2	2025	FEBRERO	11	MARTES
20250212	2025/02/12	2	2025	FEBRERO	12	MIERCOLES
20250213	2025/02/13	2	2025	FEBRERO	13	JUEVES
20250214	2025/02/14	2	2025	FEBRERO	14	VIERNES
20250215	2025/02/15	2	2025	FEBRERO	15	SABADO
20250216	2025/02/16	2	2025	FEBRERO	16	DOMINGO
20250217	2025/02/17	2	2025	FEBRERO	17	LUNES
20250218	2025/02/18	2	2025	FEBRERO	18	MARTES
20250219	2025/02/19	2	2025	FEBRERO	19	MIERCOLES
20250220	2025/02/20	2	2025	FEBRERO	20	JUEVES
20250221	2025/02/21	2	2025	FEBRERO	21	VIERNES
20250222	2025/02/22	2	2025	FEBRERO	22	SABADO
20250223	2025/02/23	2	2025	FEBRERO	23	DOMINGO
20250224	2025/02/24	2	2025	FEBRERO	24	LUNES
20250225	2025/02/25	2	2025	FEBRERO	25	MARTES
20250226	2025/02/26	2	2025	FEBRERO	26	MIERCOLES
20250227	2025/02/27	2	2025	FEBRERO	27	JUEVES
20250228	2025/02/28	2	2025	FEBRERO	28	VIERNES
20250301	2025/03/01	3	2025	MARZO	1	SABADO
20250302	2025/03/02	3	2025	MARZO	2	DOMINGO
20250303	2025/03/03	3	2025	MARZO	3	LUNES
20250304	2025/03/04	3	2025	MARZO	4	MARTES
20250305	2025/03/05	3	2025	MARZO	5	MIERCOLES
20250306	2025/03/06	3	2025	MARZO	6	JUEVES
20250307	2025/03/07	3	2025	MARZO	7	VIERNES
20250308	2025/03/08	3	2025	MARZO	8	SABADO
20250309	2025/03/09	3	2025	MARZO	9	DOMINGO
20250310	2025/03/10	3	2025	MARZO	10	LUNES
20250311	2025/03/11	3	2025	MARZO	11	MARTES
20250312	2025/03/12	3	2025	MARZO	12	MIERCOLES
20250313	2025/03/13	3	2025	MARZO	13	JUEVES
20250314	2025/03/14	3	2025	MARZO	14	VIERNES
20250315	2025/03/15	3	2025	MARZO	15	SABADO
20250316	2025/03/16	3	2025	MARZO	16	DOMINGO
20250317	2025/03/17	3	2025	MARZO	17	LUNES
20250318	2025/03/18	3	2025	MARZO	18	MARTES
20250319	2025/03/19	3	2025	MARZO	19	MIERCOLES
20250320	2025/03/20	3	2025	MARZO	20	JUEVES
20250321	2025/03/21	3	2025	MARZO	21	VIERNES
20250322	2025/03/22	3	2025	MARZO	22	SABADO
20250323	2025/03/23	3	2025	MARZO	23	DOMINGO
20250324	2025/03/24	3	2025	MARZO	24	LUNES
20250325	2025/03/25	3	2025	MARZO	25	MARTES
20250326	2025/03/26	3	2025	MARZO	26	MIERCOLES
20250327	2025/03/27	3	2025	MARZO	27	JUEVES
20250328	2025/03/28	3	2025	MARZO	28	VIERNES
20250329	2025/03/29	3	2025	MARZO	29	SABADO
20250330	2025/03/30	3	2025	MARZO	30	DOMINGO
20250331	2025/03/31	3	2025	MARZO	31	LUNES
20250401	2025/04/01	4	2025	ABRIL	1	MARTES
20250402	2025/04/02	4	2025	ABRIL	2	MIERCOLES
20250403	2025/04/03	4	2025	ABRIL	3	JUEVES
20250404	2025/04/04	4	2025	ABRIL	4	VIERNES
20250405	2025/04/05	4	2025	ABRIL	5	SABADO
20250406	2025/04/06	4	2025	ABRIL	6	DOMINGO
20250407	2025/04/07	4	2025	ABRIL	7	LUNES
20250408	2025/04/08	4	2025	ABRIL	8	MARTES
20250409	2025/04/09	4	2025	ABRIL	9	MIERCOLES
20250410	2025/04/10	4	2025	ABRIL	10	JUEVES
20250411	2025/04/11	4	2025	ABRIL	11	VIERNES
20250412	2025/04/12	4	2025	ABRIL	12	SABADO
20250413	2025/04/13	4	2025	ABRIL	13	DOMINGO
20250414	2025/04/14	4	2025	ABRIL	14	LUNES
20250415	2025/04/15	4	2025	ABRIL	15	MARTES
20250416	2025/04/16	4	2025	ABRIL	16	MIERCOLES
20250417	2025/04/17	4	2025	ABRIL	17	JUEVES
20250418	2025/04/18	4	2025	ABRIL	18	VIERNES
20250419	2025/04/19	4	2025	ABRIL	19	SABADO
20250420	2025/04/20	4	2025	ABRIL	20	DOMINGO
20250421	2025/04/21	4	2025	ABRIL	21	LUNES
20250422	2025/04/22	4	2025	ABRIL	22	MARTES
20250423	2025/04/23	4	2025	ABRIL	23	MIERCOLES
20250424	2025/04/24	4	2025	ABRIL	24	JUEVES
20250425	2025/04/25	4	2025	ABRIL	25	VIERNES
20250426	2025/04/26	4	2025	ABRIL	26	SABADO
20250427	2025/04/27	4	2025	ABRIL	27	DOMINGO
20250428	2025/04/28	4	2025	ABRIL	28	LUNES
20250429	2025/04/29	4	2025	ABRIL	29	MARTES
20250430	2025/04/30	4	2025	ABRIL	30	MIERCOLES
20250501	2025/05/01	5	2025	MAYO	1	JUEVES
20250502	2025/05/02	5	2025	MAYO	2	VIERNES
20250503	2025/05/03	5	2025	MAYO	3	SABADO
20250504	2025/05/04	5	2025	MAYO	4	DOMINGO
20250505	2025/05/05	5	2025	MAYO	5	LUNES
20250506	2025/05/06	5	2025	MAYO	6	MARTES
20250507	2025/05/07	5	2025	MAYO	7	MIERCOLES
20250508	2025/05/08	5	2025	MAYO	8	JUEVES
20250509	2025/05/09	5	2025	MAYO	9	VIERNES
20250510	2025/05/10	5	2025	MAYO	10	SABADO
20250511	2025/05/11	5	2025	MAYO	11	DOMINGO
20250512	2025/05/12	5	2025	MAYO	12	LUNES
20250513	2025/05/13	5	2025	MAYO	13	MARTES
20250514	2025/05/14	5	2025	MAYO	14	MIERCOLES
20250515	2025/05/15	5	2025	MAYO	15	JUEVES
20250516	2025/05/16	5	2025	MAYO	16	VIERNES
20250517	2025/05/17	5	2025	MAYO	17	SABADO
20250518	2025/05/18	5	2025	MAYO	18	DOMINGO
20250519	2025/05/19	5	2025	MAYO	19	LUNES
20250520	2025/05/20	5	2025	MAYO	20	MARTES
20250521	2025/05/21	5	2025	MAYO	21	MIERCOLES
20250522	2025/05/22	5	2025	MAYO	22	JUEVES
20250523	2025/05/23	5	2025	MAYO	23	VIERNES
20250524	2025/05/24	5	2025	MAYO	24	SABADO
20250525	2025/05/25	5	2025	MAYO	25	DOMINGO
20250526	2025/05/26	5	2025	MAYO	26	LUNES
20250527	2025/05/27	5	2025	MAYO	27	MARTES
20250528	2025/05/28	5	2025	MAYO	28	MIERCOLES
20250529	2025/05/29	5	2025	MAYO	29	JUEVES
20250530	2025/05/30	5	2025	MAYO	30	VIERNES
20250531	2025/05/31	5	2025	MAYO	31	SABADO
20250601	2025/06/01	6	2025	JUNIO	1	DOMINGO
20250602	2025/06/02	6	2025	JUNIO	2	LUNES
20250603	2025/06/03	6	2025	JUNIO	3	MARTES
20250604	2025/06/04	6	2025	JUNIO	4	MIERCOLES
20250605	2025/06/05	6	2025	JUNIO	5	JUEVES
20250606	2025/06/06	6	2025	JUNIO	6	VIERNES
20250607	2025/06/07	6	2025	JUNIO	7	SABADO
20250608	2025/06/08	6	2025	JUNIO	8	DOMINGO
20250609	2025/06/09	6	2025	JUNIO	9	LUNES
20250610	2025/06/10	6	2025	JUNIO	10	MARTES
20250611	2025/06/11	6	2025	JUNIO	11	MIERCOLES
20250612	2025/06/12	6	2025	JUNIO	12	JUEVES
20250613	2025/06/13	6	2025	JUNIO	13	VIERNES
